id,match_id,event_id,minute,second,team_id,expanded_minute,player_id,x,y,end_x,end_y,qualifiers,satisfied_events_types,is_touch,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,related_event_id,related_player_id,card_type,is_goal,type,outcome_type,period,shirt_no,name,position,is_first_eleven
2780405799,1835055,3,0,0,87,0,315369,50,50,34.1,56.9,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""34.1""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""17.3""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.87""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""56.9""}]","[91,117,30,35,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,9,Dusan Vlahovic,FW,true
2780405875,1835055,4,0,5,87,0,273539,37.6,67.6,32.7,89.3,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""15.6""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""32.7""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""89.3""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.91""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,5,Manuel Locatelli,DMC,true
2780405949,1835055,5,0,7,87,0,423440,32.5,86,24.8,45.1,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""45.1""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""29.0""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.43""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""24.8""}]","[91,117,30,35,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,27,Andrea Cambiaso,DL,true
2780405969,1835055,6,0,13,87,0,439909,29.6,36.1,39,7,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""39.0""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""22.1""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.18""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""7.0""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,117,30,36,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780405997,1835055,7,0,15,87,0,353991,39,7.1,25.7,38.2,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""38.2""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""25.3""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.15""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""25.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,22,Timothy Weah,DR,true
2780406049,1835055,8,0,19,87,0,439909,25.7,38.2,24.9,72.6,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""23.4""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.61""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""24.9""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""72.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780406095,1835055,9,0,23,87,0,332419,25.3,72.3,24,45.7,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""18.1""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""45.7""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""24.0""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.64""}]","[91,117,30,35,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Lloyd Kelly,DC,true
2780406135,1835055,10,0,28,87,0,439909,25.3,42.2,32.1,5.2,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""26.2""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""5.2""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.99""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""32.1""}]","[91,117,30,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780406155,1835055,11,0,31,87,0,353991,32.6,6.1,24.6,30.4,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""24.6""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""18.5""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""30.4""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.04""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,22,Timothy Weah,DR,true
2780406185,1835055,12,0,33,87,0,439909,27.8,41.9,32.5,80,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""80.0""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""26.4""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.38""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""32.5""}]","[91,117,30,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780406209,1835055,13,0,38,87,0,332419,44,80.8,91,75.4,"[{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""75.4""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""91.0""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""49.5""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""6.21""}]","[91,120,124,128,36,38,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,6,Lloyd Kelly,DC,true
2780406221,1835055,3,0,42,78,0,362780,4.4,26.6,,,"[{""type"":{""value"":178,""displayName"":""StandingSave""}}]",[93],false,,,,,false,,,false,false,KeeperPickup,Successful,FirstHalf,25,Elia Caprile,GK,true
2780406339,1835055,4,0,47,78,0,362780,6.1,40.1,10,60.5,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""14.5""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""60.5""},{""type"":{""value"":123,""displayName"":""KeeperThrow""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""10.0""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.28""}]","[91,36,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,25,Elia Caprile,GK,true
2780406399,1835055,5,0,51,78,0,255292,10.3,63.5,2.9,47.1,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""2.9""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""47.1""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.10""}]","[91,117,30,35,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,6,Sebastiano Luperto,DC,true
2780406459,1835055,6,0,52,78,0,362780,2.9,47.1,24.2,4.5,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""4.5""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""36.6""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""24.2""},{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.37""}]","[91,117,124,127,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,25,Elia Caprile,GK,true
2780406489,1835055,14,0,59,87,0,423440,44.9,94.2,,,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,101,56]",true,,,,,false,,,false,false,Interception,Successful,FirstHalf,27,Andrea Cambiaso,DL,true
2780406495,1835055,7,0,58,78,0,371396,36,2.1,53.4,4.3,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""18.3""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""53.4""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.08""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""4.3""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,120,29,36,37,216,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,28,Gabriele Zappa,DR,true
2780406567,1835055,16,1,6,87,1,273539,12.9,75.6,,,[],[93],false,,,,,false,,,false,false,BallRecovery,Successful,FirstHalf,5,Manuel Locatelli,DMC,true
2780406587,1835055,9,1,2,78,1,371396,52.1,0,71.7,3.3,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""20.8""},{""type"":{""value"":107,""displayName"":""ThrowIn""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""3.3""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.15""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""71.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""}]","[91,212,36,37,217]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,28,Gabriele Zappa,DR,true
2780406591,1835055,10,1,5,78,1,356176,69.9,6.4,75.9,19,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.6""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""75.9""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""19.0""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.94""}]","[91,120,29,36,37,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,8,Michel Adopo,MC,true
2780406617,1835055,17,1,8,87,1,273539,12.1,84.5,24.5,100,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""24.5""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.71""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""100.0""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""17.2""}]","[91,118,120,29,36,37,215,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,5,Manuel Locatelli,DMC,true
2780406721,1835055,12,1,13,78,1,371396,75.3,0,91.9,4,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.20""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":107,""displayName"":""ThrowIn""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""91.9""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""17.8""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""4.0""}]","[91,212,36,37,217]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,28,Gabriele Zappa,DR,true
2780406729,1835055,13,1,16,78,1,423508,93.5,3.4,94,5.7,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":286,""displayName"":""Offensive""}},{""type"":{""value"":233,""displayName"":""OppositeRelatedEvent""},""value"":""19""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.25""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""5.7""},{""type"":{""value"":2,""displayName"":""Cross""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":20,""displayName"":""RightFoot""}},{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""1.6""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""94.0""}]","[91,137,124,126,36,37,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,19,Nadir Zortea,MR,true
2780406737,1835055,19,1,16,87,1,273539,11.2,88.4,,,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":233,""displayName"":""OppositeRelatedEvent""},""value"":""13""},{""type"":{""value"":185,""displayName"":""BlockedCross""}}]","[91,59]",true,,,,,false,,,false,false,Clearance,Successful,FirstHalf,5,Manuel Locatelli,DMC,true
2780406747,1835055,20,1,17,87,1,273539,9,90.8,,,"[{""type"":{""value"":233,""displayName"":""OppositeRelatedEvent""},""value"":""14""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":73,""displayName"":""MissLeft""}}]",[122],false,,,,,false,,,false,false,CornerAwarded,Unsuccessful,FirstHalf,5,Manuel Locatelli,DMC,true
2780406749,1835055,14,1,17,78,1,423508,91,9.2,,,"[{""type"":{""value"":233,""displayName"":""OppositeRelatedEvent""},""value"":""20""},{""type"":{""value"":75,""displayName"":""MissRight""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""}]",[122],false,,,,,false,,,false,false,CornerAwarded,Successful,FirstHalf,19,Nadir Zortea,MR,true
2780407209,1835055,15,1,59,78,1,452020,99.5,0.5,96.5,48.2,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":6,""displayName"":""CornerTaken""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""32.6""},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":2,""displayName"":""Cross""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""96.5""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""48.2""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.67""},{""type"":{""value"":20,""displayName"":""RightFoot""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":155,""displayName"":""Chipped""}}]","[91,137,124,126,31,33,34,35,37,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,97,Mattia Felici,ML,true
2780407219,1835055,21,2,0,87,2,343308,4.7,54.3,24.5,52.8,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""6.23""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""52.8""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""24.5""},{""type"":{""value"":15,""displayName"":""Head""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""20.8""}]","[91,94,95,57,215]",true,,,,,false,,,false,false,Clearance,Successful,FirstHalf,8,Teun Koopmeiners,DMC,true
2780407241,1835055,22,2,3,87,2,494525,23.6,56.7,25.6,68.1,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""25.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.31""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""8.0""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""68.1""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":15,""displayName"":""Head""}}]","[91,94,95,57,215]",true,,,,,false,,,false,false,Clearance,Successful,FirstHalf,10,Kenan Yildiz,AML,true
2780407259,1835055,16,2,5,78,2,423508,71.7,32.9,95.8,25.1,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""6.08""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""25.1""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""25.9""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""95.8""}]","[91,120,29,124,36,38,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,19,Nadir Zortea,MR,true
2780407279,1835055,23,2,8,87,2,319696,3.1,72,,,"[{""type"":{""value"":178,""displayName"":""StandingSave""}}]",[93],false,,,,,false,,,false,false,KeeperPickup,Successful,FirstHalf,29,Michele Di Gregorio,GK,true
2780407341,1835055,24,2,12,87,2,319696,7.2,63.6,9.9,28,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.83""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""28.0""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""24.4""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""9.9""},{""type"":{""value"":123,""displayName"":""KeeperThrow""}}]","[91,36,38,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,29,Michele Di Gregorio,GK,true
2780407387,1835055,25,2,15,87,2,439909,19.6,23.4,38.6,4.4,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""23.8""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""38.6""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""4.4""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.71""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,117,30,36,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780407423,1835055,26,2,19,87,2,353991,40.6,6.8,42.8,26.8,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.40""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""42.8""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""26.8""}]","[91,117,30,36,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,22,Timothy Weah,DR,true
2780407467,1835055,27,2,24,87,2,338275,44.1,15.8,30.2,30.7,"[{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""30.2""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""17.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.53""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""30.7""}]","[91,117,30,35,37,215,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,16,Weston McKennie,AMC,true
2780407511,1835055,28,2,27,87,2,439909,34.3,36.4,34,56.6,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.7""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""56.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.59""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""34.0""}]","[91,117,30,35,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780407533,1835055,29,2,30,87,2,273539,40.1,57.9,64.7,75.7,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.44""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""75.7""},{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""28.5""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""64.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""}]","[91,120,29,124,36,37,216,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,5,Manuel Locatelli,DMC,true
2780407549,1835055,17,2,32,78,2,371396,33.7,22.6,,,[],[93],false,,,,,false,,,false,false,BallRecovery,Successful,FirstHalf,28,Gabriele Zappa,DR,true
2780407557,1835055,18,2,33,78,2,371396,33.3,22.9,35.6,18.1,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""35.6""},{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.35""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""4.1""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""18.1""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]","[91,118,120,29,124,36,38,216,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,28,Gabriele Zappa,DR,true
2780407575,1835055,30,2,34,87,2,494525,59.2,77.5,,,[],[93],false,,,,,false,,,false,false,BallRecovery,Successful,FirstHalf,10,Kenan Yildiz,AML,true
2780407599,1835055,31,2,36,87,2,494525,61.9,78.7,57.6,70.5,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""7.2""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""57.6""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""70.5""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.03""},{""type"":{""value"":178,""displayName"":""StandingSave""}}]","[91,119,117,30,35,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,10,Kenan Yildiz,AML,true
2780407617,1835055,32,2,38,87,2,273539,57.6,70.5,63.2,57.8,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.4""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.31""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""57.8""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""63.2""}]","[91,119,117,30,36,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,5,Manuel Locatelli,DMC,true
2780407651,1835055,33,2,38,87,2,338275,62.5,65.4,55.1,49.7,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""49.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""55.1""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.08""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.2""}]","[91,119,117,30,35,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,16,Weston McKennie,AMC,true
2780407681,1835055,34,2,42,87,2,439909,57.4,32.7,61.7,7.3,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""61.7""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""17.9""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.97""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""7.3""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""}]","[91,119,117,30,36,38,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,4,Federico Gatti,DC,true
2780407695,1835055,35,2,46,87,2,353991,61.6,14,61.7,29.2,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""61.7""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.3""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""29.2""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.56""}]","[91,119,117,30,36,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,22,Timothy Weah,DR,true
2780407741,1835055,36,2,47,87,2,273539,61.8,29.7,100,13.3,"[{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""42.2""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""100.0""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""6.02""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""13.3""}]","[91,120,124,128,36,38,217,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,5,Manuel Locatelli,DMC,true
2780407755,1835055,19,2,50,78,2,343559,3.4,84.6,,,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]",[],false,,,,,false,,,false,false,ShieldBallOpp,Successful,FirstHalf,3,Tommaso Augello,DL,true
2780407991,1835055,21,3,13,78,3,362780,5.5,50.2,57.1,83.4,"[{""type"":{""value"":124,""displayName"":""GoalKick""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.39""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""83.4""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""57.1""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""58.7""},{""type"":{""value"":74,""displayName"":""MissHigh""}},{""type"":{""value"":1,""displayName"":""Longball""}}]","[91,120,128,36,37,216,218]",true,,,,,false,,,false,false,Pass,Unsuccessful,FirstHalf,25,Elia Caprile,GK,true
2780407999,1835055,39,3,16,87,3,273539,36.3,23.7,53.7,25,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""18.3""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""53.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""},{""type"":{""value"":178,""displayName"":""StandingSave""}},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.05""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""25.0""},{""type"":{""value"":3,""displayName"":""HeadPass""}}]","[91,119,117,30,139,36,37,216,218]",true,,,,,false,,,false,false,Pass,Successful,FirstHalf,5,Manuel Locatelli,DMC,true
